payload,messages_sent,messages_resent,resend_ratio,success_reports,total_reports,efficiency,success_opm,total_opm,runtime,time_per_message,messages_per_second,time_per_op,success_ops,total_ops,goodput,throughput
15, 397, 124, 0.238004, 2552, 5905, 0.432176, 4.898273, 11.333973, 218.622000, 0.419620, 2.383109, 0.037023, 11.673116, 27.010090, 24.599537, 31.863216
15, 407, 145, 0.262681, 2597, 6275, 0.413865, 4.704710, 11.367754, 251.763000, 0.456092, 2.192538, 0.040122, 10.315257, 24.924234, 21.361360, 27.827759
15, 408, 163, 0.285464, 2528, 6531, 0.387077, 4.427320, 11.437828, 281.544000, 0.493072, 2.028102, 0.043109, 8.979058, 23.197085, 19.101810, 24.898417
16, 194, 10, 0.049020, 596, 2080, 0.286538, 2.921569, 10.196078, 84.647000, 0.414936, 2.410009, 0.040696, 7.041006, 24.572637, 63.534443, 72.701927
16, 194, 13, 0.062802, 613, 2102, 0.291627, 2.961353, 10.154589, 88.058000, 0.425401, 2.350723, 0.041892, 6.961321, 23.870631, 61.073383, 69.885757
16, 194, 15, 0.071770, 618, 2073, 0.298119, 2.956938, 9.918660, 88.207000, 0.422043, 2.369426, 0.042550, 7.006247, 23.501536, 60.970218, 69.767706
16, 194, 21, 0.097674, 588, 2330, 0.252361, 2.734884, 10.837209, 107.479000, 0.499902, 2.000391, 0.046128, 5.470836, 21.678654, 50.037682, 57.257697
16, 194, 21, 0.097674, 611, 2236, 0.273256, 2.841860, 10.400000, 98.978000, 0.460363, 2.172200, 0.044266, 6.173089, 22.590879, 54.335307, 62.175433
2, 1359, 0, 0.000000, 11787, 16460, 0.716100, 8.673289, 12.111847, 353.316000, 0.259982, 3.846415, 0.021465, 33.361071, 46.587191, 15.221501, 30.607162
2, 1359, 0, 0.000000, 11790, 16532, 0.713162, 8.675497, 12.164827, 353.997000, 0.260483, 3.839016, 0.021413, 33.305367, 46.700961, 15.192219, 30.548281
2, 1359, 0, 0.000000, 12020, 16651, 0.721879, 8.844739, 12.252391, 353.426000, 0.260063, 3.845218, 0.021226, 34.009948, 47.113116, 15.216764, 30.597636
2, 1359, 0, 0.000000, 12120, 16707, 0.725444, 8.918322, 12.293598, 353.466000, 0.260093, 3.844783, 0.021157, 34.289012, 47.266215, 15.215042, 30.594173
2, 1359, 0, 0.000000, 12134, 16736, 0.725024, 8.928624, 12.314937, 353.867000, 0.260388, 3.840426, 0.021144, 34.289719, 47.294605, 15.197800, 30.559504
3, 1025, 0, 0.000000, 8131, 11787, 0.689828, 7.932683, 11.499512, 266.894000, 0.260384, 3.840476, 0.022643, 30.465278, 44.163601, 20.150322, 35.512226
3, 1025, 0, 0.000000, 8168, 11878, 0.687658, 7.968780, 11.588293, 266.833000, 0.260325, 3.841354, 0.022464, 30.610906, 44.514734, 20.154928, 35.520344
3, 1025, 0, 0.000000, 8185, 11843, 0.691126, 7.985366, 11.554146, 267.003000, 0.260491, 3.838908, 0.022545, 30.655086, 44.355307, 20.142096, 35.497728
3, 1025, 0, 0.000000, 8325, 11894, 0.699933, 8.121951, 11.603902, 267.124000, 0.260609, 3.837169, 0.022459, 31.165302, 44.526138, 20.132972, 35.481649
3, 1027, 3, 0.002913, 8165, 11838, 0.689728, 7.927184, 11.493204, 268.543000, 0.260721, 3.835512, 0.022685, 30.404814, 44.082326, 20.026588, 35.323952
4, 694, 0, 0.000000, 4561, 7240, 0.629972, 6.572046, 10.432277, 181.221000, 0.261125, 3.829578, 0.025031, 25.168165, 39.951220, 29.676472, 44.994785
4, 694, 0, 0.000000, 4626, 7284, 0.635091, 6.665706, 10.495677, 180.871000, 0.260621, 3.836989, 0.024831, 25.576239, 40.271796, 29.733899, 45.081854
4, 694, 0, 0.000000, 4630, 7294, 0.634768, 6.671470, 10.510086, 180.721000, 0.260405, 3.840174, 0.024777, 25.619601, 40.360556, 29.758578, 45.119272
4, 694, 0, 0.000000, 4633, 7301, 0.634571, 6.675793, 10.520173, 181.061000, 0.260895, 3.832962, 0.024799, 25.588061, 40.323427, 29.702697, 45.034546
4, 694, 0, 0.000000, 4744, 7331, 0.647115, 6.835735, 10.563401, 181.141000, 0.261010, 3.831270, 0.024709, 26.189543, 40.471235, 29.689579, 45.014657
5, 692, 0, 0.000000, 4349, 7054, 0.616530, 6.284682, 10.193642, 181.961000, 0.262949, 3.803013, 0.025795, 23.900726, 38.766549, 29.555784, 44.767835
5, 692, 0, 0.000000, 4380, 7067, 0.619782, 6.329480, 10.212428, 181.141000, 0.261764, 3.820228, 0.025632, 24.180059, 39.013807, 29.689579, 44.970493
5, 692, 0, 0.000000, 4385, 7114, 0.616390, 6.336705, 10.280347, 182.331000, 0.263484, 3.795295, 0.025630, 24.049668, 39.016953, 29.495807, 44.676989
5, 692, 0, 0.000000, 4410, 7113, 0.619992, 6.372832, 10.278902, 180.578000, 0.260951, 3.832139, 0.025387, 24.421580, 39.390180, 29.782144, 45.110700
5, 692, 0, 0.000000, 4667, 7228, 0.645683, 6.744220, 10.445087, 180.601000, 0.260984, 3.831651, 0.024986, 25.841496, 40.021927, 29.778351, 45.104955
6, 527, 0, 0.000000, 2488, 4802, 0.518117, 4.721063, 9.111954, 138.666000, 0.263123, 3.800499, 0.028877, 17.942394, 34.629974, 38.783840, 53.985836
6, 527, 0, 0.000000, 2629, 4877, 0.539061, 4.988615, 9.254269, 137.339000, 0.260605, 3.837220, 0.028161, 19.142414, 35.510671, 39.158578, 54.507460
6, 527, 0, 0.000000, 2641, 4910, 0.537882, 5.011385, 9.316888, 137.629000, 0.261156, 3.829135, 0.028030, 19.189270, 35.675621, 39.076067, 54.392606
6, 527, 0, 0.000000, 2657, 4910, 0.541141, 5.041746, 9.316888, 137.911000, 0.261691, 3.821305, 0.028088, 19.266048, 35.602671, 38.996164, 54.281384
6, 527, 0, 0.000000, 2665, 4919, 0.541777, 5.056926, 9.333966, 138.250000, 0.262334, 3.811935, 0.028105, 19.276673, 35.580470, 38.900542, 54.148282
7, 526, 0, 0.000000, 2838, 5061, 0.560759, 5.395437, 9.621673, 137.729000, 0.261842, 3.819094, 0.027214, 20.605682, 36.746074, 39.047695, 54.324071
7, 526, 0, 0.000000, 2840, 5066, 0.560600, 5.399240, 9.631179, 138.681000, 0.263652, 3.792877, 0.027375, 20.478652, 36.529878, 38.779645, 53.951154
7, 526, 0, 0.000000, 2891, 5079, 0.569207, 5.496198, 9.655894, 137.501000, 0.261409, 3.825427, 0.027072, 21.025302, 36.937913, 39.112443, 54.414150
7, 526, 0, 0.000000, 2908, 5103, 0.569861, 5.528517, 9.701521, 137.980000, 0.262319, 3.812147, 0.027039, 21.075518, 36.983621, 38.976663, 54.225250
7, 526, 0, 0.000000, 2911, 5104, 0.570337, 5.534221, 9.703422, 139.210000, 0.264658, 3.778464, 0.027275, 20.910854, 36.664033, 38.632282, 53.746139
8, 361, 0, 0.000000, 1383, 3023, 0.457493, 3.831025, 8.373961, 95.154000, 0.263584, 3.793850, 0.031477, 14.534334, 31.769553, 56.518906, 71.694306
8, 361, 0, 0.000000, 1394, 3038, 0.458855, 3.861496, 8.415512, 95.615000, 0.264861, 3.775558, 0.031473, 14.579302, 31.773257, 56.246405, 71.348638
8, 361, 0, 0.000000, 1425, 3054, 0.466601, 3.947368, 8.459834, 95.538000, 0.264648, 3.778601, 0.031283, 14.915531, 31.966338, 56.291737, 71.406142
8, 361, 0, 0.000000, 1435, 3054, 0.469876, 3.975069, 8.459834, 95.008000, 0.263180, 3.799680, 0.031109, 15.103991, 32.144662, 56.605760, 71.804480
8, 361, 0, 0.000000, 1472, 3074, 0.478855, 4.077562, 8.515235, 94.498000, 0.261767, 3.820187, 0.030741, 15.577049, 32.529789, 56.911257, 72.192004
9, 360, 0, 0.000000, 1417, 3043, 0.465659, 3.936111, 8.452778, 96.048000, 0.266800, 3.748126, 0.031564, 14.753040, 31.682076, 55.992837, 70.985341
9, 360, 0, 0.000000, 1424, 3047, 0.467345, 3.955556, 8.463889, 95.374000, 0.264928, 3.774614, 0.031301, 14.930694, 31.947910, 56.388534, 71.486988
9, 360, 0, 0.000000, 1424, 3061, 0.465207, 3.955556, 8.502778, 94.928000, 0.263689, 3.792348, 0.031012, 15.000843, 32.245491, 56.653464, 71.822855
9, 360, 0, 0.000000, 1453, 3059, 0.474992, 4.036111, 8.497222, 95.068000, 0.264078, 3.786763, 0.031078, 15.283797, 32.176968, 56.570034, 71.717087
9, 361, 2, 0.005510, 1445, 3113, 0.464182, 3.980716, 8.575758, 100.035000, 0.275579, 3.628730, 0.032135, 14.444944, 31.119108, 53.761184, 68.196131
