payload,messages_sent,messages_resent,resend_ratio,success_reports,total_reports,efficiency,success_opm,total_opm,runtime,time_per_message,messages_per_second,time_per_op,success_ops,total_ops,goodput,throughput
14, 361, 3, 0.008242, 3275, 3960, 0.827020, 8.997253, 10.879121, 96.204000, 0.264297, 3.783626, 0.024294, 34.042244, 41.162530, 55.902041, 70.911812
14, 361, 3, 0.008242, 3316, 3984, 0.832329, 9.109890, 10.945055, 97.519000, 0.267909, 3.732606, 0.024478, 34.003630, 40.853577, 55.148228, 69.955598
14, 363, 6, 0.016260, 3319, 4036, 0.822349, 8.994580, 10.937669, 100.588000, 0.272596, 3.668430, 0.024923, 32.995984, 40.124070, 53.465622, 67.900744
15, 361, 3, 0.008242, 3220, 3910, 0.823529, 8.846154, 10.741758, 96.828000, 0.266011, 3.759243, 0.024764, 33.254844, 40.380882, 55.541785, 70.454827
15, 363, 6, 0.016260, 3272, 3987, 0.820667, 8.867209, 10.804878, 101.398000, 0.274791, 3.639125, 0.025432, 32.268881, 39.320302, 53.038521, 67.358331
15, 363, 6, 0.016260, 3324, 3965, 0.838335, 9.008130, 10.745257, 97.648000, 0.264629, 3.778879, 0.024627, 34.040636, 40.605030, 55.075373, 69.945109
15, 366, 10, 0.026596, 3301, 4084, 0.808276, 8.779255, 10.861702, 105.070000, 0.279441, 3.578567, 0.025727, 31.417150, 38.869325, 51.184924, 65.118492
15, 367, 12, 0.031662, 3427, 4142, 0.827378, 9.042216, 10.928760, 106.828000, 0.281868, 3.547759, 0.025791, 32.079605, 38.772606, 50.342607, 64.084322
16, 194, 0, 0.000000, 1244, 1668, 0.745803, 6.412371, 8.597938, 51.586000, 0.265907, 3.760710, 0.030927, 24.115070, 32.334354, 104.253092, 119.295933
16, 194, 0, 0.000000, 1259, 1673, 0.752540, 6.489691, 8.623711, 51.482000, 0.265371, 3.768307, 0.030772, 24.455149, 32.496795, 104.463696, 119.536926
16, 194, 0, 0.000000, 1265, 1667, 0.758848, 6.520619, 8.592784, 51.196000, 0.263897, 3.789359, 0.030711, 24.708962, 32.561138, 105.047269, 120.204703
16, 194, 0, 0.000000, 1272, 1669, 0.762133, 6.556701, 8.603093, 51.477000, 0.265345, 3.768673, 0.030843, 24.710065, 32.422247, 104.473843, 119.548536
16, 194, 0, 0.000000, 1305, 1675, 0.779104, 6.726804, 8.634021, 51.227000, 0.264057, 3.787065, 0.030583, 25.474847, 32.697601, 104.983700, 120.131962
2, 1359, 0, 0.000000, 16441, 19097, 0.860921, 12.097866, 14.052244, 352.273000, 0.259215, 3.857803, 0.018447, 46.671190, 54.210797, 15.266569, 30.697783
2, 1359, 0, 0.000000, 16610, 19163, 0.866775, 12.222222, 14.100809, 352.066000, 0.259063, 3.860072, 0.018372, 47.178654, 54.430135, 15.275545, 30.715832
2, 1359, 0, 0.000000, 16625, 19176, 0.866969, 12.233260, 14.110375, 351.916000, 0.258952, 3.861717, 0.018352, 47.241387, 54.490276, 15.282056, 30.728924
2, 1361, 1, 0.000734, 16539, 19197, 0.861541, 12.143172, 14.094714, 357.357000, 0.262377, 3.811315, 0.018615, 46.281450, 53.719390, 15.049376, 30.283442
2, 1365, 1, 0.000732, 16748, 19370, 0.864636, 12.260615, 14.180088, 353.886000, 0.259067, 3.860000, 0.018270, 47.325975, 54.735141, 15.196984, 30.625682
3, 1025, 0, 0.000000, 12019, 14013, 0.857704, 11.725854, 13.671220, 265.744000, 0.259262, 3.857096, 0.018964, 45.227738, 52.731200, 20.237522, 35.665904
3, 1025, 0, 0.000000, 12078, 14050, 0.859644, 11.783415, 13.707317, 265.923000, 0.259437, 3.854499, 0.018927, 45.419163, 52.834843, 20.223899, 35.641896
3, 1025, 0, 0.000000, 12083, 14018, 0.861963, 11.788293, 13.676098, 265.803000, 0.259320, 3.856239, 0.018962, 45.458479, 52.738306, 20.233030, 35.657987
3, 1025, 0, 0.000000, 12167, 14049, 0.866040, 11.870244, 13.706341, 265.354000, 0.258882, 3.862764, 0.018888, 45.851956, 52.944369, 20.267266, 35.718323
3, 1026, 1, 0.000974, 12015, 13960, 0.860673, 11.699124, 13.592989, 266.594000, 0.259585, 3.852300, 0.019097, 45.068531, 52.364269, 20.172997, 35.567192
4, 694, 0, 0.000000, 7717, 9027, 0.854880, 11.119597, 13.007205, 180.349000, 0.259869, 3.848095, 0.019979, 42.789259, 50.052953, 29.819960, 45.212338
4, 694, 0, 0.000000, 7805, 9105, 0.857221, 11.246398, 13.119597, 180.671000, 0.260333, 3.841236, 0.019843, 43.200071, 50.395470, 29.766814, 45.131759
4, 694, 0, 0.000000, 7890, 9115, 0.865606, 11.368876, 13.134006, 179.841000, 0.259137, 3.858964, 0.019730, 43.872087, 50.683659, 29.904193, 45.340050
4, 694, 0, 0.000000, 7941, 9172, 0.865787, 11.442363, 13.216138, 180.332000, 0.259844, 3.848457, 0.019661, 44.035446, 50.861744, 29.822771, 45.216600
4, 697, 1, 0.001433, 7924, 9190, 0.862242, 11.352436, 13.166189, 181.316000, 0.259765, 3.849633, 0.019730, 43.702707, 50.684992, 29.660923, 45.037393
5, 692, 0, 0.000000, 7348, 8719, 0.842757, 10.618497, 12.599711, 179.731000, 0.259727, 3.850198, 0.020614, 40.883320, 48.511386, 29.922495, 45.323289
5, 692, 0, 0.000000, 7358, 8710, 0.844776, 10.632948, 12.586705, 179.677000, 0.259649, 3.851355, 0.020629, 40.951263, 48.475876, 29.931488, 45.336910
5, 692, 0, 0.000000, 7358, 8774, 0.838614, 10.632948, 12.679191, 180.251000, 0.260478, 3.839091, 0.020544, 40.820855, 48.676568, 29.836173, 45.192537
5, 694, 3, 0.004304, 7512, 8869, 0.846995, 10.777618, 12.724534, 181.461000, 0.260346, 3.841046, 0.020460, 41.397325, 48.875516, 29.637222, 44.935275
5, 695, 1, 0.001437, 7405, 8822, 0.839379, 10.639368, 12.675287, 181.441000, 0.260691, 3.835958, 0.020567, 40.812165, 48.621866, 29.640489, 44.962274
6, 527, 0, 0.000000, 5164, 6312, 0.818124, 9.798861, 11.977230, 137.499000, 0.260909, 3.832755, 0.021784, 37.556637, 45.905788, 39.113012, 54.444032
6, 527, 0, 0.000000, 5197, 6340, 0.819716, 9.861480, 12.030361, 136.889000, 0.259751, 3.849835, 0.021591, 37.965067, 46.314897, 39.287306, 54.686644
6, 527, 0, 0.000000, 5221, 6341, 0.823372, 9.907021, 12.032258, 136.740000, 0.259469, 3.854030, 0.021564, 38.181951, 46.372678, 39.330116, 54.746234
6, 527, 0, 0.000000, 5279, 6371, 0.828598, 10.017078, 12.089184, 136.949000, 0.259865, 3.848148, 0.021496, 38.547196, 46.520968, 39.270093, 54.662685
6, 529, 3, 0.005639, 5194, 6361, 0.816538, 9.763158, 11.956767, 139.380000, 0.261992, 3.816903, 0.021912, 37.265031, 45.637825, 38.585163, 53.766681
7, 526, 0, 0.000000, 5153, 6259, 0.823294, 9.796578, 11.899240, 136.889000, 0.260245, 3.842529, 0.021871, 37.643638, 45.723177, 39.287306, 54.657423
7, 526, 0, 0.000000, 5240, 6308, 0.830691, 9.961977, 11.992395, 136.839000, 0.260150, 3.843933, 0.021693, 38.293177, 46.097969, 39.301661, 54.677395
7, 526, 0, 0.000000, 5347, 6345, 0.842711, 10.165399, 12.062738, 136.479000, 0.259466, 3.854073, 0.021510, 39.178189, 46.490669, 39.405330, 54.821621
7, 528, 3, 0.005650, 5219, 6316, 0.826314, 9.828625, 11.894539, 139.516000, 0.262742, 3.806015, 0.022089, 37.407896, 45.270793, 38.547550, 53.685599
7, 528, 3, 0.005650, 5265, 6348, 0.829395, 9.915254, 11.954802, 139.570000, 0.262844, 3.804543, 0.021986, 37.723006, 45.482554, 38.532636, 53.664828
8, 361, 0, 0.000000, 2921, 3792, 0.770306, 8.091413, 10.504155, 94.008000, 0.260410, 3.840099, 0.024791, 31.071824, 40.336993, 57.207897, 72.568292
8, 361, 0, 0.000000, 3012, 3825, 0.787451, 8.343490, 10.595568, 94.108000, 0.260687, 3.836018, 0.024603, 32.005781, 40.644791, 57.147108, 72.491180
8, 361, 0, 0.000000, 3073, 3850, 0.798182, 8.512465, 10.664820, 94.158000, 0.260825, 3.833981, 0.024457, 32.636632, 40.888719, 57.116761, 72.452686
8, 361, 0, 0.000000, 3103, 3868, 0.802223, 8.595568, 10.714681, 94.378000, 0.261435, 3.825044, 0.024400, 32.878425, 40.984128, 56.983619, 72.283795
8, 362, 1, 0.002755, 2968, 3831, 0.774732, 8.176309, 10.553719, 97.498000, 0.268590, 3.723153, 0.025450, 30.441650, 39.293114, 55.160106, 70.011693
9, 360, 0, 0.000000, 2975, 3820, 0.778796, 8.263889, 10.611111, 94.268000, 0.261856, 3.818899, 0.024677, 31.558960, 40.522765, 57.050112, 72.325710
9, 360, 0, 0.000000, 2996, 3820, 0.784293, 8.322222, 10.611111, 93.638000, 0.260106, 3.844593, 0.024513, 31.995557, 40.795404, 57.433948, 72.812320
9, 360, 0, 0.000000, 3053, 3841, 0.794845, 8.480556, 10.669444, 94.008000, 0.261133, 3.829461, 0.024475, 32.475959, 40.858225, 57.207897, 72.525742
9, 360, 0, 0.000000, 3064, 3855, 0.794812, 8.511111, 10.708333, 94.238000, 0.261772, 3.820115, 0.024446, 32.513423, 40.907065, 57.068274, 72.348734
9, 360, 0, 0.000000, 3145, 3885, 0.809524, 8.736111, 10.791667, 93.988000, 0.261078, 3.830276, 0.024193, 33.461719, 41.335064, 57.220071, 72.541175
